product_id,product_name,slug,turbosquid_url,referral_url,price,sales_qty,estimated_revenue,recent_sales,downloads,full_previews,shopping_carts,days_in_sales,certification,category,subcategory,industries,use_cases,seo_keywords,priority_score,is_top_model,image_url
1030885,Ice Cream Van 2,ice-cream-van-2-1030885,https://www.turbosquid.com/3d-models/ice-cream-van-2-1030885,https://www.turbosquid.com/3d-models/ice-cream-van-2-1030885?referral=3d_molier-studio,129.0,24.0,3096.0,1.0,29.0,2951.0,38.0,3628.0,CheckMate Lite/Pro,Vehicles,Van,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,ice cream van 2 3d model|vehicle 3d model|car 3d model|ice cream van 2 for games,0.144827,True,https://static.turbosquid.com/Preview/001030/885/Ice-Cream-Van-2_D_Main.jpg
939054,Disco Ball Rainbow,disco-ball-rainbow-939054,https://www.turbosquid.com/3d-models/disco-ball-rainbow-939054,https://www.turbosquid.com/3d-models/disco-ball-rainbow-939054?referral=3d_molier-studio,29.0,155.0,4495.0,24.0,177.0,6034.0,209.0,3933.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,disco ball rainbow 3d model|3d model download|disco ball rainbow turbosquid,0.212255,True,https://static.turbosquid.com/Preview/000939/054/Disco-Ball-Rainbow_D_Main.jpg
984657,Alexander Dennis Bus Enviro400 Simple Interior,alexander-dennis-bus-enviro400-simple-interior-984657,https://www.turbosquid.com/3d-models/alexander-dennis-bus-enviro400-simple-interior-984657,https://www.turbosquid.com/3d-models/alexander-dennis-bus-enviro400-simple-interior-984657?referral=3d_molier-studio,99.0,21.0,2079.0,7.0,26.0,1653.0,29.0,3768.0,CheckMate Lite/Pro,Vehicles,Bus,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,alexander dennis bus enviro400 3d model|vehicle 3d model|car 3d model|alexander dennis bus enviro400 for games,0.149729,True,https://static.turbosquid.com/Preview/000984/657/Alexander-Dennis-Bus-Enviro400-Simple-Interior_D_Main.jpg
997926,London Bus and Taxi Vehicle Set,london-bus-and-taxi-vehicle-set-997926,https://www.turbosquid.com/3d-models/london-bus-and-taxi-vehicle-set-997926,https://www.turbosquid.com/3d-models/london-bus-and-taxi-vehicle-set-997926?referral=3d_molier-studio,179.0,23.0,4117.0,5.0,28.0,2149.0,41.0,3723.0,CheckMate Lite/Pro,Vehicles,Bus,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,london bus and taxi 3d model|vehicle 3d model|car 3d model|london bus and taxi for games,0.152323,True,https://static.turbosquid.com/Preview/000997/926/London-Bus-And-Taxi-Vehicle-Set_D_Main.jpg
1513420,ARAHO Freezer Processor Factory Trawler,araho-freezer-processor-factory-trawler-1513420,https://www.turbosquid.com/3d-models/araho-freezer-processor-factory-trawler-1513420,https://www.turbosquid.com/3d-models/araho-freezer-processor-factory-trawler-1513420?referral=3d_molier-studio,239.0,41.0,9799.0,5.0,47.0,5160.0,67.0,2232.0,StemCell,Industrial Equipment,Factory,Hardware|Software Development|Simulation|Advertising,hardware presentation|software interface visualization|simulation|advertising,araho freezer processor factory 3d model|industrial 3d model|equipment 3d model|machinery 3d model,0.160029,True,https://static.turbosquid.com/Preview/001513/420/Araho-Freezer-Processor-Factory-Trawler_D_Main.jpg
1806951,Skeleton Arm,skeleton-arm-1806951,https://www.turbosquid.com/3d-models/skeleton-arm-1806951,https://www.turbosquid.com/3d-models/skeleton-arm-1806951?referral=3d_molier-studio,29.0,11.0,319.0,6.0,13.0,4922.0,15.0,1619.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,skeleton arm 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.140975,True,https://static.turbosquid.com/Preview/001806/951/Skeleton-Arm_D_Main.jpg
1128071,Cargo Ship,cargo-ship-1128071,https://www.turbosquid.com/3d-models/cargo-ship-1128071,https://www.turbosquid.com/3d-models/cargo-ship-1128071?referral=3d_molier-studio,149.0,22.0,3278.0,1.0,27.0,3661.0,71.0,3321.0,CheckMate Lite/Pro,Ships,Ship,Film & Video Production|Games|Simulation|Event Management,film production|game environments|simulation|event visualization,cargo ship 3d model|ship 3d model|boat 3d model|vessel 3d model,0.146701,True,https://static.turbosquid.com/Preview/001128/071/Cargo-Ship_D_Main.jpg
1128086,Sea Cargo Ship Generic,sea-cargo-ship-generic-1128086,https://www.turbosquid.com/3d-models/sea-cargo-ship-generic-1128086,https://www.turbosquid.com/3d-models/sea-cargo-ship-generic-1128086?referral=3d_molier-studio,149.0,16.0,2384.0,6.0,26.0,2407.0,34.0,3321.0,CheckMate Lite/Pro,Ships,Ship,Film & Video Production|Games|Simulation|Event Management,film production|game environments|simulation|event visualization,sea cargo ship generic 3d model|ship 3d model|boat 3d model|vessel 3d model,0.146991,True,https://static.turbosquid.com/Preview/001128/086/Sea-Cargo-Ship-Generic_D_Main.jpg
1128894,Container Ship,container-ship-1128894,https://www.turbosquid.com/3d-models/container-ship-1128894,https://www.turbosquid.com/3d-models/container-ship-1128894?referral=3d_molier-studio,199.0,36.0,7164.0,2.0,57.0,5704.0,52.0,3319.0,CheckMate Lite/Pro,Ships,Ship,Film & Video Production|Games|Simulation|Event Management,film production|game environments|simulation|event visualization,container ship 3d model|ship 3d model|boat 3d model|vessel 3d model,0.162293,True,https://static.turbosquid.com/Preview/001128/894/Container-Ship_D_Main.jpg
1129472,Container Ship Generic,container-ship-generic-1129472,https://www.turbosquid.com/3d-models/container-ship-generic-1129472,https://www.turbosquid.com/3d-models/container-ship-generic-1129472?referral=3d_molier-studio,199.0,53.0,10547.0,2.0,83.0,6738.0,100.0,3318.0,CheckMate Lite/Pro,Ships,Ship,Film & Video Production|Games|Simulation|Event Management,film production|game environments|simulation|event visualization,container ship generic 3d model|ship 3d model|boat 3d model|vessel 3d model,0.180544,True,https://static.turbosquid.com/Preview/001129/472/Container-Ship-Generic_D_Main.jpg
1241988,Ford F150 Raptor Police Interceptor Unit,ford-f150-raptor-police-interceptor-unit-1241988,https://www.turbosquid.com/3d-models/ford-f150-raptor-police-interceptor-unit-1241988,https://www.turbosquid.com/3d-models/ford-f150-raptor-police-interceptor-unit-1241988?referral=3d_molier-studio,129.0,19.0,2451.0,1.0,19.0,3887.0,50.0,3003.0,CheckMate Lite/Pro,Vehicles,Ford,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,ford f150 raptor police 3d model|vehicle 3d model|car 3d model|ford f150 raptor police for games,0.142491,True,https://static.turbosquid.com/Preview/001241/988/Ford-F150-Raptor-Police-Interceptor-Unit_D_Main.jpg
2207894,Toyota Land Cruiser Prado 2024 Blue Color,toyota-land-cruiser-prado-2024-blue-color-2207894,https://www.turbosquid.com/3d-models/toyota-land-cruiser-prado-2024-blue-color-2207894,https://www.turbosquid.com/3d-models/toyota-land-cruiser-prado-2024-blue-color-2207894?referral=3d_molier-studio,129.0,17.0,2193.0,17.0,25.0,2329.0,39.0,741.0,StemCell,Vehicles,Toyota,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,toyota land cruiser prado 3d model|vehicle 3d model|car 3d model|toyota land cruiser prado for games,0.14996,True,https://static.turbosquid.com/Preview/002207/894/Toyota-Land-Cruiser-Prado-2024-Blue-Color_D_Main.jpg
989429,Curtain 2 Gray,curtain-2-gray-989429,https://www.turbosquid.com/3d-models/curtain-2-gray-989429,https://www.turbosquid.com/3d-models/curtain-2-gray-989429?referral=3d_molier-studio,29.0,89.0,2581.0,9.0,98.0,3314.0,133.0,3752.0,CheckMate Lite/Pro,Furniture & Interior,Curtain,Architecture|Advertising|Film & Video Production|Games,interior design visualization|advertising|architecture presentation|game environments,curtain 2 gray 3d model|furniture 3d model|interior 3d model|curtain 2 gray for visualization,0.145903,True,https://static.turbosquid.com/Preview/000989/429/Curtain-2-Gray_D_Main.jpg
955800,Tesla S Key Fob,tesla-s-key-fob-955800,https://www.turbosquid.com/3d-models/tesla-s-key-fob-955800,https://www.turbosquid.com/3d-models/tesla-s-key-fob-955800?referral=3d_molier-studio,29.0,48.0,1392.0,4.0,60.0,8822.0,68.0,3870.0,CheckMate Lite/Pro,Vehicles,Tesla,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,tesla s key fob 3d model|vehicle 3d model|car 3d model|tesla s key fob for games,0.163602,True,https://static.turbosquid.com/Preview/000955/800/Tesla-S-Key-Fob_D_Main.jpg
1747740,Toyota 4Runner TRD Pro Army Green 2021,toyota-4runner-trd-pro-army-green-2021-1747740,https://www.turbosquid.com/3d-models/toyota-4runner-trd-pro-army-green-2021-1747740,https://www.turbosquid.com/3d-models/toyota-4runner-trd-pro-army-green-2021-1747740?referral=3d_molier-studio,129.0,22.0,2838.0,6.0,32.0,3991.0,34.0,1749.0,CheckMate Lite/Pro,Vehicles,Toyota,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,toyota 4runner trd pro 3d model|vehicle 3d model|car 3d model|toyota 4runner trd pro for games,0.151693,True,https://static.turbosquid.com/Preview/001747/740/Toyota-4runner-Trd-Pro-Army-Green-2021_D_Main.jpg
1980754,Bathroom Extractor Fan EnviroVent,bathroom-extractor-fan-envirovent-1980754,https://www.turbosquid.com/3d-models/bathroom-extractor-fan-envirovent-1980754,https://www.turbosquid.com/3d-models/bathroom-extractor-fan-envirovent-1980754?referral=3d_molier-studio,19.0,13.0,247.0,5.0,13.0,484.0,16.0,1249.0,CheckMate Lite/Pro,Architecture Landmarks,Bathroom,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,bathroom extractor fan envirovent 3d model|architecture 3d model|building 3d model|landmark 3d model,0.137726,True,https://static.turbosquid.com/Preview/001980/754/Bathroom-Extractor-Fan-Envirovent_D_Main.jpg
1031914,Two Post Car Lift,two-post-car-lift-1031914,https://www.turbosquid.com/3d-models/two-post-car-lift-1031914,https://www.turbosquid.com/3d-models/two-post-car-lift-1031914?referral=3d_molier-studio,49.0,51.0,2499.0,6.0,57.0,2997.0,77.0,3625.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,two post car lift 3d model|vehicle 3d model|car 3d model|two post car lift for games,0.167509,True,https://static.turbosquid.com/Preview/001031/914/Two-Post-Car-Lift_D_Main.jpg
1231488,Airbus A380-800 Generic,airbus-a380-800-generic-1231488,https://www.turbosquid.com/3d-models/airbus-a380-800-generic-1231488,https://www.turbosquid.com/3d-models/airbus-a380-800-generic-1231488?referral=3d_molier-studio,149.0,29.0,4321.0,8.0,42.0,6678.0,45.0,3039.0,StemCell,Aircraft,Airbus,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,airbus a380-800 generic 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.148313,True,https://static.turbosquid.com/Preview/001231/488/Airbus-A380-800-Generic_D_Main.jpg
909860,Conveyor Belt,conveyor-belt-909860,https://www.turbosquid.com/3d-models/conveyor-belt-909860,https://www.turbosquid.com/3d-models/conveyor-belt-909860?referral=3d_molier-studio,39.0,128.0,4992.0,23.0,154.0,10048.0,197.0,4026.0,CheckMate Lite/Pro,Industrial Equipment,Conveyor Belt,Hardware|Software Development|Simulation|Advertising,hardware presentation|software interface visualization|simulation|advertising,conveyor belt 3d model|industrial 3d model|equipment 3d model|machinery 3d model,0.248849,True,https://static.turbosquid.com/Preview/000909/860/Conveyor-Belt_D_Main.jpg
2025430,Conveyor Belt Straight,conveyor-belt-straight-2025430,https://www.turbosquid.com/3d-models/conveyor-belt-straight-2025430,https://www.turbosquid.com/3d-models/conveyor-belt-straight-2025430?referral=3d_molier-studio,39.0,18.0,702.0,14.0,16.0,648.0,23.0,1148.0,CheckMate Lite/Pro,Industrial Equipment,Conveyor Belt,Hardware|Software Development|Simulation|Advertising,hardware presentation|software interface visualization|simulation|advertising,conveyor belt straight 3d model|industrial 3d model|equipment 3d model|machinery 3d model,0.155926,True,https://static.turbosquid.com/Preview/002025/430/Conveyor-Belt-Straight_D_Main.jpg
1214116,Tesla Model 3,tesla-model-3-1214116,https://www.turbosquid.com/3d-models/tesla-model-3-1214116,https://www.turbosquid.com/3d-models/tesla-model-3-1214116?referral=3d_molier-studio,149.0,354.0,52746.0,55.0,471.0,72538.0,1250.0,3090.0,CheckMate Lite/Pro,Vehicles,Tesla,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,tesla model 3 3d model|vehicle 3d model|car 3d model|tesla model 3 for games,0.602413,True,https://static.turbosquid.com/Preview/001214/116/Tesla-Model-3_D_Main.jpg
1220755,Tesla Model 3 Simple Interior,tesla-model-3-simple-interior-1220755,https://www.turbosquid.com/3d-models/tesla-model-3-simple-interior-1220755,https://www.turbosquid.com/3d-models/tesla-model-3-simple-interior-1220755?referral=3d_molier-studio,129.0,61.0,7869.0,0.0,77.0,3334.0,92.0,3069.0,CheckMate Lite/Pro,Vehicles,Tesla,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,tesla model 3 simple 3d model|vehicle 3d model|car 3d model|tesla model 3 simple for games,0.173881,True,https://static.turbosquid.com/Preview/001220/755/Tesla-Model-3-Simple-Interior_D_Main.jpg
1521260,Semi Truck with Trailer Generic Simple Interior,semi-truck-with-trailer-generic-simple-interior-1521260,https://www.turbosquid.com/3d-models/semi-truck-with-trailer-generic-simple-interior-1521260,https://www.turbosquid.com/3d-models/semi-truck-with-trailer-generic-simple-interior-1521260?referral=3d_molier-studio,99.0,144.0,14256.0,53.0,190.0,7220.0,222.0,2213.0,CheckMate Lite/Pro,Vehicles,Truck,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,semi truck with trailer 3d model|vehicle 3d model|car 3d model|semi truck with trailer for games,0.321587,True,https://static.turbosquid.com/Preview/001521/260/Semi-Truck-With-Trailer-Generic-Simple-Interior_D_Main.jpg
929597,Hay Bale,hay-bale-929597,https://www.turbosquid.com/3d-models/hay-bale-929597,https://www.turbosquid.com/3d-models/hay-bale-929597?referral=3d_molier-studio,24.0,88.0,2112.0,9.0,97.0,6166.0,118.0,3967.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,hay bale 3d model|3d model download|hay bale turbosquid,0.145239,True,https://static.turbosquid.com/Preview/000929/597/Hay-Bale_D_Main.jpg
944920,Basketball Rim Spalding,basketball-rim-spalding-944920,https://www.turbosquid.com/3d-models/basketball-rim-spalding-944920,https://www.turbosquid.com/3d-models/basketball-rim-spalding-944920?referral=3d_molier-studio,29.0,123.0,3567.0,7.0,151.0,4122.0,159.0,3911.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,basketball rim spalding 3d model|3d model download|basketball rim spalding turbosquid,0.163377,True,https://static.turbosquid.com/Preview/000944/920/Basketball-Rim-Spalding_D_Main.jpg
965179,Scaffolding,scaffolding-965179,https://www.turbosquid.com/3d-models/scaffolding-965179,https://www.turbosquid.com/3d-models/scaffolding-965179?referral=3d_molier-studio,39.0,156.0,6084.0,25.0,207.0,10283.0,232.0,3837.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,scaffolding 3d model|3d model download|scaffolding turbosquid,0.221195,True,https://static.turbosquid.com/Preview/000965/179/Scaffolding_D_Main.jpg
1053816,Solomons Temple,solomons-temple-1053816,https://www.turbosquid.com/3d-models/solomons-temple-1053816,https://www.turbosquid.com/3d-models/solomons-temple-1053816?referral=3d_molier-studio,99.0,32.0,3168.0,3.0,51.0,6953.0,54.0,3551.0,CheckMate Lite/Pro,Architecture Landmarks,Temple,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,solomons temple 3d model|architecture 3d model|building 3d model|landmark 3d model,0.155425,True,https://static.turbosquid.com/Preview/001053/816/Solomons-Temple_D_Main.jpg
1582720,Male and Female Muscular System Anatomy Rigged Collection,male-and-female-muscular-system-anatomy-rigged-collection-1582720,https://www.turbosquid.com/3d-models/male-and-female-muscular-system-anatomy-rigged-collection-1582720,https://www.turbosquid.com/3d-models/male-and-female-muscular-system-anatomy-rigged-collection-1582720?referral=3d_molier-studio,259.0,5.0,1295.0,5.0,7.0,4543.0,9.0,2104.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male and female muscular 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.137619,True,https://static.turbosquid.com/Preview/001582/720/Male-And-Female-Muscular-System-Anatomy-Rigged-Collection_D_Main.jpg
1815148,Compact Disc CD,compact-disc-cd-1815148,https://www.turbosquid.com/3d-models/compact-disc-cd-1815148,https://www.turbosquid.com/3d-models/compact-disc-cd-1815148?referral=3d_molier-studio,9.0,45.0,405.0,26.0,55.0,3760.0,54.0,1599.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,compact disc cd 3d model|3d model download|compact disc cd turbosquid,0.142593,True,https://static.turbosquid.com/Preview/001815/148/Compact-Disc-Cd_D_Main.jpg
967824,Solo Plastic Clear Cup,solo-plastic-clear-cup-967824,https://www.turbosquid.com/3d-models/solo-plastic-clear-cup-967824,https://www.turbosquid.com/3d-models/solo-plastic-clear-cup-967824?referral=3d_molier-studio,19.0,69.0,1311.0,13.0,78.0,2739.0,99.0,3828.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,solo plastic clear cup 3d model|3d model download|solo plastic clear cup turbosquid,0.137606,True,https://static.turbosquid.com/Preview/000967/824/Solo-Plastic-Clear-Cup_D_Main.jpg
1546309,Firefighting Truck 6x6,firefighting-truck-6x6-1546309,https://www.turbosquid.com/3d-models/firefighting-truck-6x6-1546309,https://www.turbosquid.com/3d-models/firefighting-truck-6x6-1546309?referral=3d_molier-studio,129.0,14.0,1806.0,3.0,15.0,787.0,18.0,2171.0,CheckMate Lite/Pro,Vehicles,Truck,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,firefighting truck 6x6 3d model|vehicle 3d model|car 3d model|firefighting truck 6x6 for games,0.138196,True,https://static.turbosquid.com/Preview/001546/309/Firefighting-Truck-6x6_D_Main.jpg
1546407,Rosenbauer Panther 6x6 ARFF Vehicle,rosenbauer-panther-6x6-arff-vehicle-1546407,https://www.turbosquid.com/3d-models/rosenbauer-panther-6x6-arff-vehicle-1546407,https://www.turbosquid.com/3d-models/rosenbauer-panther-6x6-arff-vehicle-1546407?referral=3d_molier-studio,129.0,24.0,3096.0,9.0,37.0,2544.0,38.0,2171.0,CheckMate Lite/Pro,Vehicles,Vehicle,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,rosenbauer panther 6x6 arff 3d model|vehicle 3d model|car 3d model|rosenbauer panther 6x6 arff for games,0.157357,True,https://static.turbosquid.com/Preview/001546/407/Rosenbauer-Panther-6x6-Arff-Vehicle_D_Main.jpg
1546408,Rosenbauer Panther 6x6 Firefighting Truck,rosenbauer-panther-6x6-firefighting-truck-1546408,https://www.turbosquid.com/3d-models/rosenbauer-panther-6x6-firefighting-truck-1546408,https://www.turbosquid.com/3d-models/rosenbauer-panther-6x6-firefighting-truck-1546408?referral=3d_molier-studio,129.0,10.0,1290.0,5.0,14.0,2215.0,21.0,2171.0,CheckMate Lite/Pro,Vehicles,Truck,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,rosenbauer panther 6x6 firefighting 3d model|vehicle 3d model|car 3d model|rosenbauer panther 6x6 firefighting for games,0.13949,True,https://static.turbosquid.com/Preview/001546/408/Rosenbauer-Panther-6x6-Firefighting-Truck_D_Main.jpg
1571951,Japanese Temple,japanese-temple-1571951,https://www.turbosquid.com/3d-models/japanese-temple-1571951,https://www.turbosquid.com/3d-models/japanese-temple-1571951?referral=3d_molier-studio,129.0,16.0,2064.0,3.0,35.0,3334.0,41.0,2127.0,CheckMate Lite/Pro,Architecture Landmarks,Temple,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,japanese temple 3d model|architecture 3d model|building 3d model|landmark 3d model,0.1426,True,https://static.turbosquid.com/Preview/001571/951/Japanese-Temple_D_Main.jpg
1622841,Bush of Strawberry Plant with Fruits Set,bush-of-strawberry-plant-with-fruits-set-1622841,https://www.turbosquid.com/3d-models/bush-of-strawberry-plant-with-fruits-set-1622841,https://www.turbosquid.com/3d-models/bush-of-strawberry-plant-with-fruits-set-1622841?referral=3d_molier-studio,49.0,57.0,2793.0,16.0,67.0,2900.0,84.0,2022.0,CheckMate Lite/Pro,Nature & Plants,Plant,Architecture|Film & Video Production|Games|Virtual Reality,architecture visualization|film production|game environments|VR experiences,bush of strawberry plant 3d model|plant 3d model|nature 3d model|tree 3d model,0.13835,True,https://static.turbosquid.com/Preview/001622/841/Bush-Of-Strawberry-Plant-With-Fruits-Set_D_Main.jpg
1139379,Pile Of French Fries,pile-of-french-fries-1139379,https://www.turbosquid.com/3d-models/pile-of-french-fries-1139379,https://www.turbosquid.com/3d-models/pile-of-french-fries-1139379?referral=3d_molier-studio,39.0,107.0,4173.0,8.0,115.0,3191.0,137.0,3298.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,pile of french fries 3d model|3d model download|pile of french fries turbosquid,0.156272,True,https://static.turbosquid.com/Preview/001139/379/Pile-Of-French-Fries_D_Main.jpg
1098036,Zumwalt Class Destroyer US Stealth Ship,zumwalt-class-destroyer-us-stealth-ship-1098036,https://www.turbosquid.com/3d-models/zumwalt-class-destroyer-us-stealth-ship-1098036,https://www.turbosquid.com/3d-models/zumwalt-class-destroyer-us-stealth-ship-1098036?referral=3d_molier-studio,179.0,15.0,2685.0,4.0,26.0,3500.0,25.0,3410.0,CheckMate Lite/Pro,Military Vehicles,Destroyer,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,zumwalt class destroyer us 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.143918,True,https://static.turbosquid.com/Preview/001098/036/Zumwalt-Class-Destroyer-Us-Stealth-Ship_D_Main.jpg
1366183,2019 Mercedes Sprinter Van Rigged,2019-mercedes-sprinter-van-rigged-1366183,https://www.turbosquid.com/3d-models/2019-mercedes-sprinter-van-rigged-1366183,https://www.turbosquid.com/3d-models/2019-mercedes-sprinter-van-rigged-1366183?referral=3d_molier-studio,189.0,66.0,12474.0,6.0,90.0,7613.0,107.0,2637.0,CheckMate Lite/Pro,Vehicles,Van,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,2019 mercedes sprinter van 3d model|vehicle 3d model|car 3d model|2019 mercedes sprinter van for games,0.197817,True,https://static.turbosquid.com/Preview/001366/183/2019-Mercedes-Sprinter-Van-Rigged_D_Main.jpg
1366256,Mercedes Sprinter Tourer 2019,mercedes-sprinter-tourer-2019-1366256,https://www.turbosquid.com/3d-models/mercedes-sprinter-tourer-2019-1366256,https://www.turbosquid.com/3d-models/mercedes-sprinter-tourer-2019-1366256?referral=3d_molier-studio,149.0,63.0,9387.0,18.0,84.0,4584.0,102.0,2636.0,CheckMate Lite/Pro,Vehicles,Mercedes,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,mercedes sprinter tourer 2019 3d model|vehicle 3d model|car 3d model|mercedes sprinter tourer 2019 for games,0.207742,True,https://static.turbosquid.com/Preview/001366/256/Mercedes-Sprinter-Tourer-2019_D_Main.jpg
1366261,Mercedes Sprinter Van 2019,mercedes-sprinter-van-2019-1366261,https://www.turbosquid.com/3d-models/mercedes-sprinter-van-2019-1366261,https://www.turbosquid.com/3d-models/mercedes-sprinter-van-2019-1366261?referral=3d_molier-studio,149.0,149.0,22201.0,29.0,205.0,15040.0,235.0,2636.0,CheckMate Lite/Pro,Vehicles,Van,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,mercedes sprinter van 2019 3d model|vehicle 3d model|car 3d model|mercedes sprinter van 2019 for games,0.305713,True,https://static.turbosquid.com/Preview/001366/261/Mercedes-Sprinter-Van-2019_D_Main.jpg
1374649,Cargo Van Generic,cargo-van-generic-1374649,https://www.turbosquid.com/3d-models/cargo-van-generic-1374649,https://www.turbosquid.com/3d-models/cargo-van-generic-1374649?referral=3d_molier-studio,149.0,44.0,6556.0,2.0,51.0,2216.0,59.0,2614.0,CheckMate Lite/Pro,Vehicles,Van,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,cargo van generic 3d model|vehicle 3d model|car 3d model|cargo van generic for games,0.163539,True,https://static.turbosquid.com/Preview/001374/649/Cargo-Van-Generic_D_Main.jpg
1098490,Dental Chair,dental-chair-1098490,https://www.turbosquid.com/3d-models/dental-chair-1098490,https://www.turbosquid.com/3d-models/dental-chair-1098490?referral=3d_molier-studio,69.0,18.0,1242.0,5.0,21.0,2506.0,25.0,3409.0,CheckMate Lite/Pro,Medical,Dental,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,dental chair 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.143761,True,https://static.turbosquid.com/Preview/001098/490/Dental-Chair_D_Main.jpg
1488347,Dental Syringe with Lidocaine Carpule,dental-syringe-with-lidocaine-carpule-1488347,https://www.turbosquid.com/3d-models/dental-syringe-with-lidocaine-carpule-1488347,https://www.turbosquid.com/3d-models/dental-syringe-with-lidocaine-carpule-1488347?referral=3d_molier-studio,29.0,17.0,493.0,4.0,21.0,3509.0,18.0,2286.0,CheckMate Lite/Pro,Medical,Dental,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,dental syringe with lidocaine 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.140428,True,https://static.turbosquid.com/Preview/001488/347/Dental-Syringe-With-Lidocaine-Carpule_D_Main.jpg
1956112,Switchblade 600 Drone,switchblade-600-drone-1956112,https://www.turbosquid.com/3d-models/switchblade-600-drone-1956112,https://www.turbosquid.com/3d-models/switchblade-600-drone-1956112?referral=3d_molier-studio,79.0,8.0,632.0,5.0,9.0,3225.0,26.0,1301.0,CheckMate Lite/Pro,Aircraft,Drone,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,switchblade 600 drone 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.138201,True,https://static.turbosquid.com/Preview/001956/112/Switchblade-600-Drone_D_Main.jpg
